age,income,employment_length,credit_score,credit_history_length,loan_amount,interest_rate,loan_term_months,loan_purpose,monthly_payment,dti_ratio,num_open_accounts,num_delinquencies,credit_utilization,home_ownership,loan_default
21,130748,1,560,0,17348,12.91,36,small_business,583.77,20.8,2,0,36.3,RENT,0
36,26221,6,681,15,11170,7.39,36,debt_consolidation,346.89,84.0,4,1,3.5000000000000004,MORTGAGE,1
51,55378,3,584,29,19304,6.89,72,small_business,328.1,14.5,8,0,16.0,MORTGAGE,0
38,63755,1,547,16,9759,8.21,12,home_improvement,849.87,16.0,4,1,5.800000000000001,MORTGAGE,0
39,66970,2,604,18,14480,3.0,60,auto,260.19,21.9,7,1,25.6,OWN,0
53,37403,11,712,31,10605,11.11,72,major_purchase,202.45,49.9,7,0,12.7,MORTGAGE,0
33,171400,2,712,10,32953,12.77,36,debt_consolidation,1106.67,16.3,5,0,6.9,MORTGAGE,0
23,22539,1,687,4,25818,6.13,60,home_improvement,500.7,85.0,1,0,25.5,MORTGAGE,0
40,117633,2,759,22,21448,3.79,36,auto,631.23,8.7,3,1,23.0,RENT,0
36,101624,1,750,18,37702,6.36,12,small_business,3251.12,50.8,5,0,29.299999999999997,OTHER,0
30,153358,3,696,6,21681,13.99,60,debt_consolidation,504.37,22.4,7,3,11.1,MORTGAGE,0
39,18902,0,685,16,20438,13.21,60,home_improvement,467.23,85.0,8,0,44.800000000000004,OWN,0
47,29106,8,690,29,16581,10.86,36,home_improvement,541.74,43.8,2,0,56.3,OWN,0
41,119990,1,668,21,10923,16.57,48,major_purchase,312.76,3.1,4,4,26.0,RENT,0
45,18000,4,506,26,10939,3.24,36,small_business,319.28,85.0,9,0,32.5,OWN,1
63,18697,0,770,43,19989,9.17,24,home_improvement,914.75,85.0,6,0,32.7,MORTGAGE,0
37,36571,19,711,16,36773,12.24,48,debt_consolidation,972.71,63.2,3,1,17.7,RENT,0
45,55005,3,582,25,26883,13.16,48,major_purchase,723.34,76.3,10,0,23.1,MORTGAGE,0
35,127431,8,794,10,26775,13.22,36,debt_consolidation,905.0,13.9,3,0,32.300000000000004,RENT,0
31,43863,7,632,9,8313,12.9,60,home_improvement,188.72,27.6,9,1,45.0,RENT,0
34,34031,6,671,12,26003,15.28,24,major_purchase,1264.26,85.0,6,7,36.5,RENT,1
36,59091,8,761,17,13637,13.04,48,major_purchase,366.12,36.8,2,1,32.7,MORTGAGE,0
46,64975,0,697,26,20394,5.38,36,auto,614.71,52.9,7,0,16.7,OTHER,0
70,63878,5,786,50,26540,8.18,48,auto,650.16,45.9,2,2,34.699999999999996,MORTGAGE,0
33,44055,1,651,15,8027,3.22,72,debt_consolidation,122.75,24.9,3,3,19.1,RENT,0
37,18000,7,815,18,20134,13.99,60,home_improvement,468.38,85.0,2,0,12.1,MORTGAGE,0
41,28266,15,617,23,21277,14.78,24,education,1029.43,85.0,5,1,25.1,MORTGAGE,1
46,114939,11,785,27,36280,5.12,72,home_improvement,586.31,6.9,1,2,9.8,RENT,0
45,54843,0,498,21,12558,8.48,36,debt_consolidation,396.31,67.6,6,0,52.900000000000006,MORTGAGE,0
57,40396,2,591,32,17277,3.0,36,medical,502.44,31.1,4,0,9.1,RENT,0
21,95884,2,703,2,20312,9.52,48,debt_consolidation,510.5,21.1,4,3,17.9,MORTGAGE,0
21,24882,0,647,1,12559,6.69,36,medical,386.01,63.7,5,1,44.6,OTHER,0
36,42821,0,674,13,12400,5.33,72,small_business,201.6,42.9,7,0,11.799999999999999,RENT,1
55,53244,2,683,30,12069,9.9,48,debt_consolidation,305.52,38.0,5,0,20.7,MORTGAGE,0
23,37615,24,584,0,16491,17.53,36,major_purchase,592.31,71.1,2,0,28.799999999999997,MORTGAGE,1
21,52075,4,590,3,61264,13.18,36,home_improvement,2069.54,69.2,5,5,31.5,RENT,1
48,43799,4,698,23,16908,8.99,60,education,350.9,63.6,7,7,21.9,MORTGAGE,1
44,21171,3,626,23,25368,9.81,84,auto,418.65,68.9,5,0,22.400000000000002,MORTGAGE,1
28,54659,5,787,10,18437,17.51,72,debt_consolidation,415.42,28.8,8,0,44.3,RENT,0
30,22092,15,664,9,14541,15.03,36,debt_consolidation,504.28,33.0,5,0,14.6,RENT,1
30,54142,4,737,8,17730,8.76,60,debt_consolidation,365.98,39.2,7,0,11.600000000000001,MORTGAGE,0
43,111801,0,715,24,30900,12.0,36,debt_consolidation,1026.32,35.3,9,0,15.299999999999999,MORTGAGE,0
34,41414,3,631,10,17371,6.01,12,home_improvement,1495.14,74.8,3,1,25.0,RENT,0
47,24272,24,521,29,16112,10.1,48,home_improvement,409.42,85.0,7,0,22.3,MORTGAGE,0
21,45424,2,774,2,15300,13.06,60,debt_consolidation,348.59,23.0,7,0,61.199999999999996,MORTGAGE,0
31,29756,4,601,6,8996,14.08,24,major_purchase,432.26,31.3,3,0,23.5,RENT,0
28,70031,0,647,5,37349,7.44,60,debt_consolidation,747.33,50.1,5,1,35.6,RENT,1
38,44855,0,667,20,13189,14.01,60,education,306.95,38.6,3,0,33.300000000000004,RENT,0
35,136742,10,675,13,50442,10.59,36,auto,1641.63,19.7,3,0,30.3,OWN,0
51,98498,1,756,33,21403,8.85,48,debt_consolidation,531.09,23.8,7,0,15.8,MORTGAGE,0
21,44718,1,680,0,48248,17.64,48,debt_consolidation,1408.22,77.3,9,1,71.89999999999999,MORTGAGE,1
42,75309,2,669,23,15678,8.56,60,education,322.11,35.1,9,0,23.200000000000003,MORTGAGE,0
48,38717,16,761,24,10794,5.57,60,debt_consolidation,206.53,38.3,7,1,7.3999999999999995,RENT,0
64,50029,0,728,44,37431,7.31,60,debt_consolidation,746.67,26.2,4,0,13.3,RENT,0
36,39463,8,621,13,12176,12.9,60,debt_consolidation,276.42,40.9,5,0,22.0,OWN,0
45,77642,2,588,21,44350,6.05,60,auto,858.44,32.4,8,0,16.0,MORTGAGE,0
21,115820,9,614,0,27040,13.32,48,major_purchase,729.72,28.3,3,0,4.9,MORTGAGE,0
21,79157,23,676,2,50267,6.59,36,debt_consolidation,1542.69,27.1,4,0,6.9,RENT,0
52,85234,2,580,29,9104,9.7,48,home_improvement,229.59,17.3,10,0,45.7,MORTGAGE,0
41,85290,0,687,18,35226,18.84,72,debt_consolidation,820.24,31.9,8,0,29.099999999999998,MORTGAGE,0
56,68237,0,669,36,10722,6.47,48,debt_consolidation,254.12,44.6,3,0,11.0,OWN,0
25,24746,7,476,6,3369,3.0,84,debt_consolidation,44.52,41.1,1,0,16.3,OWN,1
48,136023,0,567,29,33763,15.47,24,debt_consolidation,1644.6,20.8,5,2,23.200000000000003,OWN,1
64,144733,1,449,46,17953,4.4,48,auto,408.58,17.4,2,0,28.299999999999997,MORTGAGE,0
47,42602,1,652,25,35372,6.75,36,auto,1088.15,30.7,7,0,13.600000000000001,RENT,1
45,39245,2,765,21,19233,12.91,36,auto,647.2,46.5,4,0,8.799999999999999,RENT,0
42,70788,0,528,20,18306,12.75,60,auto,414.18,34.9,5,3,1.0,MORTGAGE,1
23,68219,9,574,0,51451,3.0,60,debt_consolidation,924.51,42.4,3,0,4.8,OWN,0
58,43426,9,666,40,19590,8.63,12,home_improvement,1709.82,85.0,5,1,1.0,MORTGAGE,0
34,23155,2,594,16,12927,13.41,84,major_purchase,238.06,20.5,8,2,42.0,OWN,1
48,58889,4,594,29,16951,18.11,72,major_purchase,387.67,16.0,2,5,33.0,MORTGAGE,1
23,68245,5,723,0,20137,5.04,72,small_business,324.68,43.4,5,0,32.0,MORTGAGE,0
27,75772,6,640,2,2462,14.27,36,small_business,84.47,20.1,3,1,50.6,RENT,0
59,60450,3,561,37,25432,7.35,48,debt_consolidation,613.14,34.1,4,0,35.9,OWN,1
37,41661,3,512,13,46687,14.17,36,home_improvement,1599.51,66.9,1,1,46.2,MORTGAGE,1
59,89000,4,850,40,17425,5.84,36,debt_consolidation,528.84,24.2,8,0,5.8999999999999995,MORTGAGE,0
41,50996,6,770,17,13432,9.08,24,medical,614.13,36.2,3,2,15.9,OWN,0
21,37087,2,643,0,23657,11.55,72,medical,456.98,73.7,7,2,4.6,RENT,0
52,43985,2,687,32,61113,13.82,48,small_business,1664.49,60.3,5,1,21.4,MORTGAGE,1
34,18000,1,640,9,25045,12.28,24,major_purchase,1182.23,85.0,5,1,45.7,RENT,0
50,43943,3,720,30,20953,8.28,72,auto,370.25,74.2,4,2,5.1,RENT,1
42,74091,2,611,18,13719,7.99,24,home_improvement,620.41,37.0,8,3,15.9,RENT,0
23,60106,3,636,0,8530,17.12,72,auto,190.33,12.3,2,0,21.2,OWN,0
43,122075,2,716,25,18331,11.11,24,debt_consolidation,855.3,26.1,4,0,37.6,OWN,0
68,41865,9,796,43,18566,8.1,60,debt_consolidation,377.34,37.3,6,0,50.1,RENT,0
47,65669,0,739,22,4663,12.15,60,home_improvement,104.08,18.4,3,1,58.9,MORTGAGE,0
41,78876,4,778,19,10842,12.49,60,small_business,243.87,24.1,5,0,24.7,MORTGAGE,0
54,199928,4,655,34,40586,4.59,48,small_business,927.15,12.1,7,2,34.5,MORTGAGE,0
44,53469,2,630,20,15053,11.95,36,medical,499.62,32.3,3,0,12.1,OWN,0
44,26199,2,524,22,3232,3.97,36,debt_consolidation,95.38,82.6,3,0,22.400000000000002,MORTGAGE,1
28,81532,8,685,4,55316,7.42,72,auto,954.28,33.6,7,0,23.5,OWN,1
44,150156,1,710,22,9661,6.05,48,debt_consolidation,227.11,2.0,4,1,26.200000000000003,OWN,0
54,40395,10,655,33,12975,9.48,60,home_improvement,272.37,65.5,1,1,80.10000000000001,MORTGAGE,1
31,81198,11,617,11,37933,8.25,60,home_improvement,773.69,41.7,6,0,26.400000000000002,MORTGAGE,0
59,102460,5,779,39,10727,9.2,60,small_business,223.72,22.0,5,0,34.300000000000004,RENT,0
40,90241,7,730,21,4541,3.0,84,auto,60.0,23.3,3,0,8.5,OTHER,0
31,52856,4,785,7,21000,9.7,48,debt_consolidation,529.59,37.0,5,0,20.1,RENT,0
53,32238,3,603,34,31501,5.59,60,small_business,603.02,39.3,5,4,31.7,MORTGAGE,1
38,46687,17,623,14,12985,19.13,60,home_improvement,337.77,43.9,8,0,23.799999999999997,MORTGAGE,0
51,64547,1,776,28,16547,8.4,12,auto,1442.46,69.2,5,0,3.5999999999999996,MORTGAGE,0
38,84536,0,676,16,7896,8.97,84,auto,126.92,22.1,6,2,43.5,RENT,0
41,59896,1,634,17,8983,12.78,36,education,301.72,53.3,4,1,17.9,MORTGAGE,0
47,39028,4,640,29,14397,15.29,60,home_improvement,344.7,84.1,9,5,17.5,RENT,1
45,68406,1,679,26,28396,5.29,84,small_business,405.23,28.6,4,0,57.099999999999994,RENT,0
21,82129,11,760,2,19311,12.29,60,debt_consolidation,432.4,20.1,3,0,14.6,OTHER,0
28,61559,2,667,5,36828,13.87,36,education,1256.37,43.3,4,1,17.599999999999998,MORTGAGE,0
53,29681,9,743,30,57384,10.74,36,home_improvement,1871.62,85.0,7,0,37.7,RENT,0
40,43965,1,717,15,33543,10.66,48,medical,861.41,39.9,7,1,45.6,RENT,0
35,86568,1,609,13,5925,7.95,48,education,144.51,24.5,7,1,3.3000000000000003,MORTGAGE,0
25,21379,0,609,2,14784,8.71,60,debt_consolidation,304.81,85.0,9,0,14.799999999999999,MORTGAGE,0
29,18000,1,643,9,33319,9.57,60,medical,700.9,47.8,5,0,31.4,OWN,0
21,121157,3,573,2,16586,8.3,72,education,293.24,27.1,6,0,12.9,OWN,0
40,66625,14,638,22,5804,13.55,24,education,277.43,21.2,4,0,36.7,OWN,0
34,70547,2,801,9,12254,6.51,36,debt_consolidation,375.63,24.3,5,3,54.2,OWN,0
30,25691,5,677,8,3674,13.42,36,debt_consolidation,124.54,73.8,3,0,7.1,MORTGAGE,1
41,76306,2,618,21,14849,15.31,12,home_improvement,1342.42,32.0,4,0,15.9,OTHER,0
46,57823,0,833,25,11165,11.48,48,auto,291.17,23.8,5,3,17.1,MORTGAGE,0
67,18947,3,605,49,14010,3.0,36,auto,407.43,69.9,5,1,57.599999999999994,RENT,1
23,115216,0,603,0,41234,12.45,48,medical,1094.98,24.4,2,0,38.3,RENT,0
55,53917,10,778,31,7101,7.43,24,medical,319.32,26.3,6,1,36.199999999999996,RENT,0
53,38651,6,732,33,10907,7.89,48,debt_consolidation,265.71,54.9,2,3,44.5,MORTGAGE,1
32,39073,2,669,7,8109,11.45,48,home_improvement,211.36,17.9,8,3,13.200000000000001,RENT,0
44,18000,5,746,22,38174,14.42,60,medical,896.58,85.0,7,0,27.500000000000004,OTHER,0
36,69982,0,704,12,39809,3.35,60,auto,721.52,20.9,7,0,30.0,MORTGAGE,0
44,57360,6,585,23,23203,10.23,48,debt_consolidation,591.05,52.6,7,1,10.7,MORTGAGE,0
60,43632,8,488,37,22377,17.97,36,auto,808.65,71.5,9,0,44.9,OWN,0
49,105565,8,634,26,7783,5.6,12,education,668.42,7.6,6,0,27.0,OWN,0
48,21368,1,766,23,20731,9.2,24,auto,948.99,85.0,5,0,15.1,MORTGAGE,0
36,34266,1,645,18,8222,7.54,72,medical,142.32,5.0,1,0,15.6,RENT,0
24,29436,3,716,5,18561,12.81,60,debt_consolidation,420.52,36.3,4,0,37.2,OWN,0
39,41469,17,694,20,14180,5.0,12,auto,1213.91,85.0,4,1,27.200000000000003,OWN,1
56,51045,12,544,31,11897,3.72,72,medical,184.62,25.2,4,3,2.5,RENT,0
23,63450,2,647,5,18394,13.33,60,major_purchase,421.63,51.3,4,2,32.7,RENT,1
29,39807,7,708,10,28971,10.95,60,auto,629.18,70.9,7,0,20.0,MORTGAGE,0
43,28957,12,617,21,62493,5.26,48,auto,1446.54,85.0,6,6,27.200000000000003,RENT,1
30,134807,1,650,5,26520,9.73,36,major_purchase,852.37,15.3,3,0,44.9,RENT,0
32,208351,8,711,14,88840,4.87,36,debt_consolidation,2657.43,28.3,2,1,36.9,RENT,0
36,53421,1,685,18,20757,13.69,48,major_purchase,563.99,33.6,5,1,23.5,MORTGAGE,0
25,31130,2,763,1,62863,11.11,60,debt_consolidation,1370.25,53.2,5,0,26.0,RENT,0
30,118809,1,710,7,24462,7.14,60,debt_consolidation,485.99,11.3,4,0,48.0,MORTGAGE,0
50,20577,3,603,31,21329,7.68,60,debt_consolidation,429.22,85.0,7,0,13.900000000000002,RENT,1
26,40100,9,641,3,16030,8.16,48,home_improvement,392.54,33.5,10,0,33.4,MORTGAGE,0
22,32284,3,681,4,22233,5.7,60,medical,426.73,85.0,5,2,14.099999999999998,RENT,1
34,24447,0,787,13,24394,15.36,36,major_purchase,849.93,81.9,4,2,11.700000000000001,MORTGAGE,0
50,41439,1,642,32,6686,14.65,84,auto,127.71,27.8,2,0,25.6,MORTGAGE,0
39,29187,4,541,20,29437,8.39,36,auto,927.75,62.5,3,3,20.9,OTHER,1
36,49394,4,715,17,6381,8.74,60,auto,131.66,47.8,2,7,36.7,RENT,0
42,49826,4,619,23,29460,5.51,36,major_purchase,889.7,47.1,9,1,14.499999999999998,OWN,0
21,33765,0,577,2,27426,9.36,36,medical,876.74,85.0,4,1,33.4,RENT,1
47,39249,7,681,22,48770,11.96,60,education,1083.88,85.0,4,0,22.2,OTHER,0
46,42680,12,757,22,9862,14.72,60,auto,233.17,48.5,4,1,12.5,RENT,0
37,79690,3,634,15,9036,6.42,24,auto,402.19,28.0,8,0,18.3,OWN,0
54,44843,6,719,29,39147,3.26,60,debt_consolidation,707.95,31.0,3,1,28.000000000000004,MORTGAGE,0
28,80404,12,734,4,8498,5.97,36,major_purchase,258.41,7.4,4,1,25.5,MORTGAGE,0
55,69667,5,743,36,7932,12.22,84,home_improvement,140.96,6.8,7,0,46.5,MORTGAGE,0
43,69072,5,621,18,20869,9.83,60,home_improvement,441.66,30.2,5,0,13.4,OWN,0
37,112725,6,590,12,17453,13.97,12,major_purchase,1566.81,46.3,6,0,48.0,RENT,0
41,25043,1,601,20,20105,10.17,36,medical,650.34,73.0,6,0,6.3,RENT,0
40,36904,4,743,22,26275,16.46,36,medical,929.73,85.0,5,2,43.3,OWN,1
56,141206,9,733,36,26378,3.66,36,small_business,774.8,20.2,7,0,48.5,OWN,0
29,42007,1,603,9,17077,3.0,48,medical,377.99,47.2,7,0,52.900000000000006,RENT,0
32,18000,11,850,10,18651,15.41,36,small_business,650.29,85.0,6,0,43.8,OTHER,1
54,43400,4,593,34,17207,6.82,48,medical,410.61,38.0,7,1,34.9,MORTGAGE,0
34,53154,2,759,15,18484,10.55,36,home_improvement,601.21,35.0,4,0,26.400000000000002,RENT,0
52,18000,4,801,27,6827,10.54,60,medical,146.87,85.0,4,1,26.400000000000002,MORTGAGE,1
62,109137,2,688,42,30621,11.31,48,auto,796.03,28.8,7,0,16.5,RENT,0
37,31945,9,618,13,37583,8.11,60,auto,764.03,65.0,6,2,35.6,OWN,0
50,59703,3,620,29,28175,6.19,84,small_business,414.17,27.6,5,0,18.6,MORTGAGE,0
28,42805,11,659,5,26698,5.87,36,small_business,810.63,46.9,4,2,16.2,RENT,0
51,22629,3,766,32,9014,12.41,36,home_improvement,301.16,85.0,10,0,25.6,RENT,0
44,25788,5,584,24,6696,13.09,84,debt_consolidation,122.14,85.0,7,0,12.1,MORTGAGE,0
47,27971,30,532,28,32261,9.0,24,medical,1473.84,85.0,6,0,19.1,OWN,1
34,94033,0,708,12,18398,7.61,60,debt_consolidation,369.62,13.8,4,0,47.3,RENT,0
22,44867,6,726,0,20306,12.27,36,small_business,677.07,40.5,8,5,22.7,MORTGAGE,1
48,35842,0,837,27,20955,4.07,60,small_business,386.58,85.0,5,1,36.8,RENT,0
21,27979,9,569,3,21588,17.8,48,auto,631.89,85.0,6,0,17.5,RENT,0
38,100477,4,669,15,28355,11.81,60,education,628.02,14.5,7,1,19.5,RENT,0
53,118009,13,772,34,16868,9.36,60,small_business,353.11,10.2,4,0,50.2,RENT,0
44,99792,10,689,23,4752,13.32,36,education,160.85,19.0,2,0,52.2,RENT,0
65,65871,0,664,43,29198,12.52,60,auto,657.19,49.8,6,0,44.2,MORTGAGE,0
54,58331,0,743,32,27018,10.94,36,home_improvement,883.77,31.5,3,0,24.3,RENT,1
34,23633,4,632,13,7286,3.0,36,debt_consolidation,211.89,77.2,4,0,27.500000000000004,RENT,1
42,42298,3,748,22,7972,11.64,24,debt_consolidation,373.93,66.7,4,1,42.8,RENT,0
41,32522,0,579,20,33459,15.82,24,auto,1635.38,85.0,4,0,6.3,MORTGAGE,0
23,18000,0,558,0,39472,7.78,60,debt_consolidation,796.2,85.0,4,0,45.6,MORTGAGE,1
30,92431,4,658,10,2794,13.83,84,home_improvement,52.1,29.2,5,0,24.7,OWN,0
35,32289,0,474,15,24553,13.4,60,medical,563.7,57.1,5,3,37.6,RENT,1
21,100465,10,686,0,15452,11.18,60,debt_consolidation,337.35,29.1,5,0,64.2,RENT,0
42,83203,8,541,20,18994,10.68,60,education,409.95,22.5,2,1,38.6,RENT,0
39,68461,7,702,21,19769,12.24,72,auto,388.96,16.0,2,3,14.2,MORTGAGE,0
21,70808,0,694,3,10577,11.66,36,medical,349.59,33.4,2,6,10.8,MORTGAGE,1
46,33887,0,674,21,28477,17.56,60,small_business,716.33,55.1,2,1,16.1,RENT,1
50,149448,3,714,29,11139,13.87,36,major_purchase,380.0,6.8,6,0,43.5,OWN,0
44,50305,25,696,25,30421,12.83,48,small_business,813.55,80.5,3,6,9.4,RENT,1
38,58756,2,656,17,35536,14.23,36,small_business,1218.51,56.1,7,1,31.7,OWN,0
49,33208,2,826,31,9793,12.83,24,debt_consolidation,464.8,54.3,4,7,30.2,RENT,0
50,28037,0,711,27,9962,3.0,24,auto,428.18,63.2,4,0,14.799999999999999,RENT,0
45,65275,5,741,20,19527,9.53,84,auto,319.45,47.6,7,1,18.4,OWN,0
32,55854,5,765,11,51666,7.52,12,home_improvement,4482.89,85.0,7,0,50.8,OTHER,0
45,30527,0,733,20,11909,11.31,60,major_purchase,260.78,45.1,6,1,21.5,OWN,0
56,20680,3,845,33,13599,7.77,72,debt_consolidation,236.91,85.0,2,1,22.5,RENT,0
34,22880,5,693,11,22578,12.36,36,medical,753.8,85.0,1,0,26.0,RENT,0
67,100476,3,679,43,28559,8.32,60,auto,583.46,28.0,10,3,44.3,MORTGAGE,0
35,33929,5,628,12,26078,16.79,36,education,927.03,68.7,7,2,11.600000000000001,MORTGAGE,0
42,40000,8,659,20,18446,16.6,48,auto,528.45,15.9,5,0,16.0,RENT,0
33,117032,5,621,15,14561,4.21,72,home_improvement,229.21,8.1,4,2,69.5,MORTGAGE,0
44,25001,4,734,19,22748,11.29,12,debt_consolidation,2013.58,85.0,8,0,49.3,RENT,1
21,31691,9,607,3,1919,8.15,36,auto,60.27,31.4,5,1,59.199999999999996,MORTGAGE,0
35,30907,11,685,17,66734,11.01,24,home_improvement,3110.64,85.0,2,0,41.099999999999994,OWN,1
28,129422,2,724,6,15834,12.35,48,education,419.7,17.8,6,7,32.7,MORTGAGE,0
43,162109,0,692,25,20488,4.88,60,debt_consolidation,385.51,8.6,6,0,24.0,RENT,0
53,76952,8,608,34,78398,6.11,84,debt_consolidation,1149.42,35.8,7,2,58.699999999999996,RENT,1
49,78435,1,735,31,10733,6.6,36,medical,329.44,17.8,4,3,34.0,RENT,0
21,34606,13,673,0,92270,7.79,12,small_business,8017.47,85.0,7,0,32.4,OWN,0
66,157691,0,450,47,30265,7.91,24,debt_consolidation,1367.56,10.9,1,1,24.7,RENT,0
45,57561,12,601,25,24651,13.19,84,debt_consolidation,451.0,33.9,9,0,31.7,OWN,0
32,81786,4,792,14,28303,10.89,36,education,925.13,26.3,3,0,20.599999999999998,MORTGAGE,0
43,46013,7,798,19,10006,6.52,36,debt_consolidation,306.77,41.9,8,0,47.199999999999996,RENT,0
44,41738,2,722,24,5685,8.72,60,medical,117.24,49.4,5,0,16.0,OWN,0
33,132962,23,742,8,7892,3.0,24,debt_consolidation,339.21,18.1,5,0,20.1,MORTGAGE,0
44,67767,1,617,24,38607,18.08,36,debt_consolidation,1397.29,40.2,4,0,17.8,MORTGAGE,0
34,117104,1,659,12,9368,10.07,24,debt_consolidation,432.59,12.8,7,7,43.8,MORTGAGE,0
37,57136,0,778,12,5665,13.97,84,auto,106.07,26.4,6,5,32.0,MORTGAGE,1
33,29465,14,714,12,17059,13.17,36,auto,576.18,85.0,4,1,65.8,MORTGAGE,0
24,34544,3,685,1,26964,9.86,36,debt_consolidation,868.28,61.7,6,0,23.3,RENT,0
43,52144,5,665,22,18528,3.0,60,debt_consolidation,332.92,25.9,4,3,74.1,MORTGAGE,0
49,33661,5,773,29,27569,7.77,12,education,2395.25,85.0,3,1,22.7,RENT,0
48,25223,10,769,26,40477,11.41,60,medical,888.37,85.0,5,0,34.9,MORTGAGE,0
51,100795,5,731,32,26900,10.24,48,auto,685.36,20.7,9,2,4.8,OTHER,0
45,35350,4,685,21,16190,14.16,36,debt_consolidation,554.59,38.5,2,0,1.6,MORTGAGE,0
35,53258,6,651,10,12319,9.99,48,debt_consolidation,312.38,23.2,2,0,22.900000000000002,MORTGAGE,0
52,58552,6,735,34,30932,17.37,84,home_improvement,638.75,47.9,7,3,16.7,RENT,1
25,34444,1,591,0,21866,5.76,60,major_purchase,420.3,61.5,8,0,5.5,OWN,0
31,117064,0,608,8,9872,12.07,84,home_improvement,174.64,10.0,3,0,39.300000000000004,RENT,0
30,25077,0,563,11,44870,5.88,72,auto,741.09,85.0,3,3,23.799999999999997,OTHER,1
54,57352,2,778,36,21666,13.66,60,medical,500.32,51.1,4,1,19.400000000000002,OWN,1
53,56821,3,622,33,28482,6.99,36,home_improvement,879.31,54.2,7,0,39.900000000000006,RENT,0
47,47450,4,712,25,13705,3.0,60,debt_consolidation,246.26,41.3,6,0,21.6,MORTGAGE,0
54,22513,15,669,30,39795,4.05,36,medical,1175.79,85.0,8,0,24.7,MORTGAGE,0
31,82659,2,850,9,5944,8.11,48,debt_consolidation,145.42,33.1,5,7,18.0,RENT,0
46,76581,7,715,23,58270,16.23,72,home_improvement,1271.37,40.2,5,3,18.7,MORTGAGE,1
40,32684,3,531,17,4641,12.97,36,debt_consolidation,156.31,76.3,6,0,66.3,OWN,1
52,74943,1,774,31,6879,11.79,36,major_purchase,227.79,30.6,5,1,41.099999999999994,MORTGAGE,0
40,61386,4,649,17,21510,9.74,72,auto,395.68,25.2,10,1,3.8,OWN,0
37,22734,17,663,16,12437,5.49,60,medical,237.5,85.0,8,2,25.6,MORTGAGE,0
48,29367,0,626,29,14330,6.27,24,auto,636.86,85.0,5,0,28.000000000000004,RENT,1
52,97048,3,695,29,12434,7.79,24,education,561.17,32.3,3,0,26.1,MORTGAGE,0
33,59021,0,694,12,10423,7.43,48,medical,251.68,39.1,7,0,28.599999999999998,MORTGAGE,0
41,34941,1,628,23,22513,7.37,60,debt_consolidation,449.72,80.0,12,0,13.4,MORTGAGE,0
29,29287,4,639,7,17431,6.19,60,medical,338.53,55.9,4,2,25.8,MORTGAGE,1
21,35981,9,688,0,33502,10.02,48,debt_consolidation,850.02,85.0,8,0,31.5,OTHER,0
44,37545,6,492,24,19074,6.99,36,home_improvement,588.86,31.3,7,0,58.199999999999996,MORTGAGE,1
49,29508,3,564,29,13470,14.53,60,home_improvement,317.14,54.9,6,0,18.0,OWN,0
45,18000,11,813,22,31011,14.49,72,major_purchase,647.17,43.1,4,0,23.200000000000003,RENT,0
21,97149,1,706,0,5001,12.4,48,major_purchase,132.68,20.4,4,0,38.1,RENT,0
37,87761,7,638,18,2959,11.94,24,medical,139.21,28.4,4,3,14.399999999999999,OWN,0
21,22834,3,544,0,5934,3.79,60,home_improvement,108.72,85.0,6,0,38.800000000000004,MORTGAGE,1
58,53198,11,675,34,14179,19.16,24,debt_consolidation,715.85,41.1,5,0,6.5,OWN,0
28,28528,7,758,8,23718,8.87,60,major_purchase,490.85,79.7,5,0,49.0,OWN,1
57,41900,11,850,39,2779,13.17,36,auto,93.86,38.2,4,2,37.5,RENT,0
53,39860,1,831,29,17887,13.33,48,auto,482.8,85.0,7,0,40.300000000000004,RENT,0
31,37922,5,609,6,14069,5.84,60,debt_consolidation,270.95,55.1,4,0,60.3,OWN,0
28,163042,6,640,3,19848,7.49,48,education,479.81,21.8,8,2,48.4,MORTGAGE,0
46,37639,6,562,25,4744,11.59,60,home_improvement,104.55,69.6,5,0,13.8,MORTGAGE,0
31,30183,3,612,10,112497,3.82,36,medical,3312.36,85.0,4,0,10.100000000000001,OTHER,0
43,31021,0,662,24,18448,9.64,36,debt_consolidation,592.15,56.9,3,0,36.0,MORTGAGE,0
36,91698,1,650,15,7692,3.0,48,small_business,170.26,9.1,8,0,37.7,RENT,0
21,18192,1,844,0,19744,10.04,84,auto,328.18,85.0,3,1,59.4,MORTGAGE,0
21,31021,9,574,0,51348,15.5,72,debt_consolidation,1099.75,85.0,3,0,33.4,MORTGAGE,1
44,116785,9,676,24,7327,9.99,36,auto,236.39,7.3,3,2,33.300000000000004,MORTGAGE,0
35,56748,0,514,10,6333,4.15,36,debt_consolidation,187.4,45.7,7,2,59.099999999999994,MORTGAGE,1
35,55003,14,706,13,16603,7.79,48,debt_consolidation,403.69,38.8,2,3,41.4,RENT,0
50,176184,1,572,30,17625,12.46,60,home_improvement,396.17,13.9,6,2,21.099999999999998,RENT,0
56,56829,2,768,32,29631,10.67,72,medical,559.0,62.1,2,0,26.400000000000002,MORTGAGE,0
38,32051,1,656,18,50650,11.81,60,debt_consolidation,1121.82,69.4,2,1,26.0,RENT,0
37,41388,9,567,18,31132,9.31,60,auto,650.94,18.9,8,0,25.5,RENT,0
48,24803,6,511,24,6826,6.94,60,medical,134.97,48.1,7,2,11.0,MORTGAGE,1
